ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct,TARGET
478,0.0,0.0,0.0,0.0003156795038102126,0.0005584238639720223,0.00015692080086291774,0.014468599652270622,0.0004976316000096418,0.0,0.0013837806462287652,0.004079940822435861,0.01739076459154853,0.6534301939006177,0.7929911991528634,0.008698049776295097,0.0,0.0,0.04851710254323267,0.05390789171470295,0.003811947984820263,0.00522975995689991,0.0,0.0,0.0,0.0031619085529680075,0.0,0.0,0.0004939491753442526,0
87963,0.0,0.0,0.0,0.0005547420451104056,6.133221998088129e-05,0.0002068171157939495,0.003599127124129739,0.00010194141617943094,0.0,0.0012158554743146263,0.0005974716678491875,0.007640176349039509,0.6215245946421499,0.8150935521557149,0.0036475664229438797,0.00014936791696229689,0.0,0.007104905545764437,0.014209811091528874,0.0015497488637163967,0.0020423048773067364,0.0,0.0,0.00014936791696229689,0.0013891016014299835,0.0,0.0,7.231886498678982e-05,0
35365,0.0005077942530412259,0.00025389712652061294,0.0,0.0004714781262205478,0.00020850628077255103,0.000585916445816799,0.005512948986184772,0.0003376678482076602,0.0,0.0010333618405844224,0.0005077942530412259,0.009989885072336177,0.45278819980999235,0.906567654118636,0.0020667236811688448,0.0017772798856442904,0.002285074138685516,0.008051327839589086,0.020128319598972717,0.0017255491748970563,0.00025106905755497026,0.010024410459477965,0.003554559771288581,0.003554559771288581,0.0021030706054282118,0.0017138056040141372,0.004570148277371033,7.99274076294779e-05,1
8250,0.0,0.0,0.0,0.00030015839211101723,0.00039822574898709906,0.0008952325641788354,0.00457493232174472,0.0010753797890463799,0.0,0.0,0.0,0.010175819997328557,0.67920743029558,0.7740651618302118,0.0007518536432283044,0.0032327842595346835,0.00775868222288324,0.02050295429874734,0.025628692873434174,0.003859521939320734,0.00043393491659121533,0.008509156651649944,0.00581901166716243,0.003556062685488152,0.002907231773236769,0.002182129375185911,0.006465568519069367,0.0,1
86359,0.0,0.0,0.0,0.0007922924818138623,0.00011679436045903731,0.0003938398573974122,0.008172218349115865,0.0002026659139284542,0.0,0.0011576709809090768,0.0034132787641109057,0.01678744017340489,0.5541331889345912,0.8562492169610989,0.005953736473246682,0.0005688797940184842,0.0,0.02705960748194334,0.031569542062267225,0.0025044272958954224,0.0034757900191147613,0.011230305430182932,0.0011377595880369684,0.0008533196910277264,0.0033574880346809778,0.00042665984551386316,0.0017066393820554528,0.00035816937207438116,0
93165,0.015634339719675216,0.015634339719675216,0.0,0.0,0.07061607744744074,0.0,0.26310298895661355,0.03690971018420119,0.0,0.0,0.03126867943935043,0.12303034628376223,0.6551876320575515,0.7465908093464211,0.03636102608158187,0.015634339719675216,0.0,0.24789015213292503,0.24789015213292503,0.18667640606882846,0.09796355133995192,0.0,0.0,0.015634339719675216,0.16404866373476856,0.0,0.0,0.02460863304986571,0
39776,0.0,0.0,0.0,0.000469351366260664,0.00010378287168803701,0.0002333093893989621,0.004618584344351276,0.00011620931178515549,0.0,0.0010287005159875762,0.001011007354062169,0.003977928940266203,0.6691088184252163,0.7816700802066726,0.0049965453633682285,0.0,0.0,0.008015009629430752,0.008015009629430752,0.0029437394726748623,0.0018479147368175072,0.00997919199948798,0.001011007354062169,0.0007582555155466269,0.0008838958105271505,0.0003791277577733134,0.001011007354062169,0.0003978343414708085,0
75961,0.025812409781775507,0.020649927825420408,0.06916231586423033,0.0,0.014838429818372348,0.002382683979856201,0.005788875360055353,0.003840269629039867,0.0,0.08404524981451293,0.051624819563551014,0.10156200296305778,0.7117471857499712,0.748186409507132,0.030016160648040337,0.0,0.0,0.3274147704322576,0.40926846304032194,0.06681774860232978,0.09705283123039674,0.0,0.0,0.0,0.08124960237044623,0.011615584401798978,0.0,0.016251613610598285,0
117168,0.0004293152996329881,0.00021465764981649406,0.0028757911998134465,0.0009965294596015303,0.0,9.907276145376648e-05,0.0013677701916608353,7.05924537114384e-05,0.0056955105180764055,0.00873657087615326,0.00429315299632988,0.00929055719947075,0.6498901789105114,0.7956466225245249,0.003993860971955777,0.0,0.0,0.017017513506676015,0.017017513506676015,0.002385699972791779,0.0031860175733468775,0.0,0.0,0.0,0.0019557467500994972,0.00016099323736237054,0.0,0.000614321859876672,0
1419,0.0,0.0,0.0,0.000672723329663141,5.9500974342709694e-05,0.0003344033501566014,0.0022360524043437808,0.0001706553023394088,0.0,0.000589776347604809,0.0002898162368023879,0.00798221569578275,0.599473748255564,0.8293245558960075,0.004886718308725561,0.0,0.0,0.011487947735510158,0.013785537282612191,0.0014252147451560373,0.001878895410935904,0.003814191670647016,0.0,0.00014490811840119395,0.0011010896394068317,0.0,0.0002898162368023879,3.257083335519929e-05,0
